F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,Target
654.7,-19525.26,-45.57,25520.08,547.47,-13.26,1092.46,9.52,-7.3,-55.19,2,934.08,-471.66,-6.57,1.68,52.95,12.54,-16142.79,-626.13,Very low,-284.18,281.16,239.6,-32.1,-39453.96,-90.11,UK,-95.27,6012.56,8,21.04,-958.11,-56.16,-2171.31,0.56,4563.26,3269.37
1440.84,-14578.62,-321.58,33086.24,594.99,-15.27,1773.1,13.14,140.26,-91,4,1121.82,-486.39,-5.25,8.19,47.28,14.25,-8726.1,-784.87,Very high,-328.74,282.78,1.16,-182.46,-27322.5,-77.49,UK,-133.54,15309.16,16,27.34,-1081.37,-60.51,-1631.25,14.74,3232.38,1272.39
963.48,-9862.2,-243.15,19627.38,601.92,-15.12,1773.22,5.45,-16.14,25.03,4,1341.08,-495.21,-11.49,7.05,47.28,14.15,-18128.73,-250.04,Medium,-352.18,163.32,6.6,16.5,-16360.38,-132.88,USA,-168.49,8895.6,6,-44.43,-1101.08,-64.41,-1674.96,6.42,2367.88,963.78
1608.1,-26288.28,-659.66,18133.9,645.24,-20.1,923.92,13.98,-104.34,-31,3,970.07,-321.63,-4.71,18.15,50.22,14.42,-8928.06,-370.52,Medium,-343.56,257.36,0.3,-126.42,-24216.99,-67.06,USA,-86.19,7348.48,8,25.37,-944.06,-73.68,-1544.22,9,3694.8,1487.59
1070.3,-6591.24,15.73,34320.1,607.59,-13.91,1707.12,6.44,165.48,-85.25,2,942.7,-492.3,-8.46,4.11,44.94,15.49,-23150.37,-238.03,Very high,-423.94,138.96,45.72,-239.58,-31331.1,-95.44,USA,-229.77,20749.2,6,-85.12,-1041.34,-63.18,-2572.08,1.2,4148.24,2251.99
727.04,2727.21,-561.61,14367.14,565.41,-7.38,2511.44,15.56,-51.68,-33.17,3,1037.61,-330.12,-9.81,13.8,35.67,14.73,-30888.3,-437.03,High,-297.26,250.46,29.3,-144.66,-26831.19,-140.96,Rest,-113.06,13799.54,16,29.48,-134.53,-65.13,-2115.27,-2.86,4508.9,649.41
942.66,-16362.21,7.93,30892.76,579.66,-16.05,2545.22,6.06,-191.08,-110.49,1,1314.31,-673.29,-6.42,23.16,30.39,10.63,-7752.03,-371.63,High,-219.36,301.74,30.72,-116.73,-15948,-127.62,Europe,-117.74,-1153.36,6,13.5,-240.48,-49.29,168.75,10.38,2588.46,2452.15
685.32,-3171.93,-482.89,34728.96,432.57,-18.73,620.16,13.23,-74.06,-76.47,3,738.41,-602.73,-26.97,1.98,31.5,7.76,-28684.59,-546.37,Very high,-312.08,260.9,0.24,-75.24,-19538.22,-77.41,UK,-81.82,19934.5,12,55.39,-432.7,-59.07,-428.49,12.14,3694.26,-54.41
989.22,-3138.9,-249.21,22771.6,541.02,-14.86,1644.78,10.79,-20.06,-100.36,6,1185.92,-321.36,-11.46,2.55,43.74,15.6,-33471.36,-759.77,Low,-198.36,342.3,48.42,-139.38,-14917.56,-91.42,USA,-152.02,-335.44,6,-21.29,-867.86,-68.52,-2871.99,-4.68,3497.98,697.07
1495.3,206.28,-12.63,20380.42,807.24,-12.21,962.64,8.8,-130.32,-64.69,6,1173.01,-641.25,-16.68,11.37,37.41,17.21,-32139.57,-521.79,Very high,-368.16,221.46,0.18,-104.97,-33463.41,-41.22,Europe,-104.46,-3485.28,6,-17.01,-333.19,-81.96,-1729.14,5.58,2475.08,197.81
969.84,-18563.07,-1010.04,22033.44,570.03,-13.52,2959.96,8.75,-70.66,-60.56,6,1197.67,-593.22,-9.78,6.75,43.38,18.63,-18530.16,-846.72,Medium,-422.88,230.3,205.32,-125.25,-31661.49,-105.71,Europe,-129.18,7122.96,10,-6.58,-491.95,-53.13,-903.51,14.92,3547.16,2857.98
717.04,-14682.81,-335.28,38622.4,576.87,-13.61,1511.36,12.95,110.2,-61.73,1,1266.31,-493.47,-19.08,15.18,75.9,9.71,-29575.8,-746.23,High,-439.82,399.4,7.94,-152.55,-40980.78,-149.85,USA,-81.19,14447.84,4,5.3,-1152.71,-63.18,-1158.66,13.72,1724.16,1940.47
923.78,-10925.01,-316.47,27283.28,461.61,-10.93,2043.52,3.32,-77.82,-109.1,4,1092.69,-289.02,-7.59,9.75,43.62,22.01,-35945.01,-238.25,Very high,-327.12,251.38,1.08,-50.94,-29101.83,-104.68,USA,-127.22,7393.02,8,-17.95,-1074.05,-74.13,-1589.43,0.84,3099.58,1655.67
613.08,-12043.47,-132.18,19150.56,627.54,-14.02,1845.82,8.19,-93.94,-75.05,5,1168.92,-665.79,-14.97,10.86,43.05,13.67,-18086.82,-164.75,Very high,-423.88,273.74,5.94,-111.54,-26293.74,-83.37,Rest,-0.19,2012.42,6,7.68,-102.28,-75.12,-1215.81,6.46,2848.68,654.18
1244.14,-15326.88,-482.92,24725.06,566.73,-14.86,1223.88,14.32,-72,-103.3,3,767.73,-427.17,-17.85,6.45,31.17,14.63,-14763.6,-437.2,Medium,-305.8,169.34,33.02,-106.41,-39634.65,-90.46,Europe,-102.85,13709.7,10,112.06,-365.68,-41.04,-2089.29,9.94,2768.48,2152.67
1199.26,-9127.17,-673.59,24820.82,399.18,-12.37,1211.24,7.94,-178.88,-38.83,5,1100.82,-436.29,-6.3,7.74,39.66,14.76,-28343.31,-332.23,Low,-482.38,185.86,2.62,-185.64,-22504.59,-85.8,USA,-226.41,11499.52,6,-26.62,-423.35,-55.5,-3010.29,-1.78,4076.34,1498.51
1392.64,-7459.35,-334.49,25779.2,528.9,-14.24,1841.3,10.08,-20.96,-39.78,2,1095.96,-515.79,-17.79,2.22,36.54,18.17,-14614.62,-418.23,Medium,-375.9,420.08,0.02,58.65,-24984.09,-154.04,Europe,-134.01,-2360.46,12,-59.09,-311.34,-57.99,-1446.84,4.26,857.48,-1133.51
1538.02,115.74,-0.68,15102.68,381.66,-12.06,1118.46,12.77,5.46,-67.82,5,812.7,-462.93,-13.2,26.49,23.25,16.31,-20244.36,-0.16,Low,-274.76,296.66,0.94,-150.42,-31490.79,-84.23,USA,-124.71,-5001.14,4,23.03,-671.1,-52.98,-3208.32,2.16,3259.24,438.98
536.96,-8660.64,102.9,37206.82,516.21,-15.75,2004.02,12.56,-112.36,-101.44,2,1558.26,-735.72,-14.22,12.99,33.09,18.83,-13376.52,-450.18,Low,-248.06,220.74,159.54,-82.8,-27058.53,-131.32,UK,-52.76,13160.36,4,-38.57,-482.8,-44.31,-963.6,9.12,5909.54,2394.06
1601.78,-18057.27,-375.17,23275.76,647.91,-13.19,1712.38,12.32,40.06,-59.91,4,700.75,-366,-13.71,7.92,48.48,13.34,-30937.92,-831.02,Low,-279.84,179.82,0.44,-62.91,-40535.79,-127.54,USA,-107.23,1389.76,8,22.01,-461.08,-45.06,-3360.72,-6.18,5135.34,629.07
1263.96,665.79,-83.78,17276.22,752.79,-15.27,790.88,15.81,72.74,-72,6,1401.15,-516.96,-8.52,7.68,72.93,15.29,-26338.47,-221.6,High,-323.1,177.56,2.5,-159.84,-21321,-142.63,Rest,-24.05,10469,2,-2.18,161.21,-44.22,-1856.82,-5.94,2929.74,741.41
1093.42,-10942.14,-181.44,27368.66,416.34,-11.89,2326.22,11.96,81.32,-49.63,6,878.1,-427.59,-16.89,3.9,44.55,12.6,-20348.01,-382.34,Medium,-274.88,152.96,2.38,-158.94,-38036.79,-121.9,UK,-105.13,14254.4,12,-36.5,-26.32,-104.67,-2994.39,-4.2,3819.46,79.02
2186.84,-14044.38,-464.12,22160.38,457.65,-18.24,1199.96,1.03,-81.96,-82.35,4,1191.68,-449.67,-4.32,4.53,42.63,12.52,-8718.12,-431.41,Low,-203.78,191.76,27.38,-15.18,-29206.44,-110.28,Europe,-161.04,12411.52,10,-44.04,-260.62,-68.16,-1663.74,7.7,3055.42,2365.6
757.84,-16674.36,-127.64,30263.04,537.48,-14.05,2621.1,2.58,-124.9,-9.72,4,1014.98,-624.99,-24.45,20.91,29.43,13.38,-25478.94,-658.48,Medium,-160.22,169.72,96.1,-145.95,-22451.94,-104.44,UK,-121.77,7177.96,4,34.91,-434.12,-77.37,-923.16,3.96,3457.46,812.16
856,-617.7,-126.54,16983.88,448.53,-13.09,2113.04,9.67,-148.78,-45.58,2,1563.55,-561.99,-5.73,6.54,50.31,13.67,-36087.42,-722.02,Very low,-327.76,208.92,1,-176.07,-36707.19,-110.49,USA,-100.34,12371.36,10,-0.07,450.29,-62.28,-1385.16,9.32,3366.48,597.77
1026.1,-21806.13,-374.59,19142.48,565.26,-10.67,799.6,18.04,-36.38,-83.67,3,1247,-644.34,-15.6,13.35,44.49,12.68,-20710.23,-245.1,High,-359.54,247.16,51.58,-211.35,-26242.86,-155.3,UK,-115.98,8874.84,6,-31.45,-803.66,-45.72,-1510.47,3.76,3926.24,3486.64
199.8,-545.7,-292.49,35294.28,632.55,-13.19,1239.64,12.19,46.4,-116.8,2,476.14,-423.15,-17.19,9.45,47.94,8.55,-13231.05,-415.93,Medium,-385.88,269.98,0.2,-103.35,-36843.9,-85.83,UK,-117.82,1622.34,4,-95.76,-65.19,-62.79,-3240.75,8.6,3079,1921.13
543.92,-13643.1,182.36,24630.42,693.3,-12.75,1681.5,27.75,21.04,-119.94,3,1038.95,-245.31,-16.17,5.22,48.51,7.11,-25392.57,-522.91,Very high,-475.22,251.5,1.96,-148.89,-19899.3,-90.48,UK,-69.89,14011.7,12,-68.2,-324.2,-55.77,-2490.78,6.56,3699.02,-8.2
1181.52,-18899.46,-428.38,22052.34,586.02,-6.99,720.6,16.62,-3.34,3.31,9,1169.54,-472.56,-10.32,2.88,42.99,20.7,-17834.37,-531.58,Very low,-451.08,337.28,14.68,-38.34,-41207.7,-76.26,USA,-59.69,1265.4,8,14.11,-112.85,-45.42,-2177.76,8.92,3030.88,782.34
1187.38,-18854.7,-360.19,26943.98,590.04,-11.5,2075.66,14.32,8.84,-55.22,6,899.34,-488.79,-6.57,18.69,49.26,18.24,-28130.61,-567.98,Very low,-302.98,233.8,1.82,45.69,-51086.43,-128.78,USA,-90.84,-1238.44,18,-21,-1612.17,-64.71,-1053.27,7.84,4087.24,44.34
29.62,5954.52,-434.87,27438.04,657.18,-10.73,1831.86,11.66,-83.74,-12.43,5,278.47,-507.12,-28.71,5.52,46.41,15.67,-10233.54,-757.95,Very high,-250.38,237.64,0.58,-35.55,-13687.38,-119.92,UK,-116.54,4527.8,8,-38.55,-305.73,-62.04,-547.47,2.48,3572.62,-65.26
637.48,-15571.71,-36.56,32456.98,442.98,-13.24,1613.28,7.57,-101.66,-115.42,2,905.81,-383.49,-10.26,16.05,57.3,14.95,-27067.71,-207.44,Very high,-230.08,170.7,155.36,-313.26,-47357.13,-82.49,USA,-128.77,12551.52,4,-29.68,-313.89,-54.51,-1678.02,18.5,3055.66,2988.69
805.76,-5035.02,-994.84,29187.54,604.14,-27.11,846.42,12.43,-46.32,-52.31,5,1378.08,-286.83,-5.73,18.96,50.46,6.89,-34578.18,-979.29,Medium,-398.68,252.64,0.02,-138.69,-17561.34,-77.47,UK,-109.3,3077.22,4,-57.72,-840.98,-66.24,-986.67,4.04,3748,2779.72
127.68,-13382.7,-11.92,24640.24,637.17,-20.02,1110.06,12.73,107.7,-81,4,1222.49,-380.97,-5.85,11.19,41.04,16.26,-29487.39,-426.17,Medium,-322.92,318.26,0.06,-180.99,-29332.08,-141.67,Europe,-116.92,5860.72,2,9.17,-378.03,-48.39,-499.08,8.76,2218.58,1396.75
1380.52,-5248.02,-69.88,23604.6,627.12,-10,1208,5.6,-24.84,-105.91,5,1213.66,-475.98,-9.24,3.06,49.2,14.49,-25891.44,-295.16,Medium,-93.08,137.52,0,-84.69,-19153.05,-130.8,UK,-137.16,9219.22,8,-15.12,-429.81,-56.79,-2076.96,-0.82,3619.34,-111.36
1042.76,-23275.47,9.03,22523.52,637.65,-22.45,1913.88,7.89,0.46,-39.78,3,834.23,-354.39,-17.1,5.61,45.66,13.76,-28171.98,-592.76,High,-374.52,243.22,0.82,-54.54,-19678.68,-108.07,Rest,-143.56,12240.44,12,-30.99,-778.42,-66.3,-2393.73,8.14,3685.92,-44.3
-65.76,-8845.32,-425.25,29620.08,474.45,-13.57,933.64,10.78,41.18,-74.51,7,999.23,-338.64,-11.34,3.27,42.9,13.4,1127.4,-351.68,Medium,-393.92,181.92,37.4,-70.5,-22098.06,-182.59,UK,-106.49,9844,4,-13.67,-555.28,-59.16,-2195.73,-4.84,3045.26,3129.63
-316.36,-10301.43,-62.79,29776.38,563.04,-12.91,2073.5,14.02,0.12,-90.44,4,1276.02,-337.38,-7.47,7.89,47.82,15.86,-32121.57,-223.02,Medium,-380.3,187.36,2.04,-124.92,-26940.18,-81.85,Europe,-97.24,3886.64,6,2.41,-491.78,-55.56,-1212.78,4.84,4289.86,1584.7
117.24,-25063.62,200.55,12705.98,852.09,-13.86,1692.34,6.42,-46.92,-48.9,4,1434.43,-515.85,-3.06,12.66,37.11,4.7,-37779.27,57.41,Very high,-97,283.52,0.02,-6.24,-26646.66,-147.52,USA,-55.47,12405.84,14,-37.83,-373.94,-41.7,1040.91,5.4,3491.06,-67.8
685.3,-7464.93,-658.62,28283.22,826.14,-20.94,1357.26,9.31,171.56,-74.33,9,1337.56,-151.41,-13.23,6.69,51.6,15.36,-27619.62,-282.56,Very low,-324.6,203.52,0.4,-189,-26800.14,-77.51,USA,-38.64,588.56,20,-8.23,-1102,-50.94,-1948.35,11.72,2872.62,-1275.8
405.08,-6449.49,-671.47,19129.18,692.19,-18.53,1285.14,10.39,16.1,-43.51,1,1253.33,-317.73,-15.06,11.19,31.68,13.01,-25873.68,-396.83,Low,-397.82,270.32,9.6,-258.42,-24490.74,-94.46,UK,-115.15,-6293.82,4,-13.84,207.47,-65.67,-2023.62,4.14,2958.34,3490.68
1230.34,-10077.51,-631.72,30468.24,631.56,-17.58,1687.64,9.06,-105.64,-11.69,5,1493.19,-614.25,-2.73,6.27,43.92,10.71,-28011.06,-177.78,Low,-383.48,220.9,0.64,-190.05,-20405.43,-113.99,Rest,-114.69,3016.78,6,-66.58,-1768.66,-44.79,-597.15,11.86,3390.54,768.82
-441.28,-8550.75,-532.38,23409.56,598.95,-18.69,2676.38,14.19,-43.36,-67.85,5,1083.25,-670.5,-4.95,11.76,48.39,8.61,-18853.35,-704.68,Very high,-333,191.52,4.68,-163.02,-32330.88,-122.47,Europe,-111.15,14250.6,8,55.72,-460.41,-64.89,-1778.04,3.54,4583.6,2831.06
790.76,13145.37,-240.82,17259.42,619.29,-14.08,1033.44,8.66,-29.62,-20.05,1,1008.56,-448.74,-13.98,12.39,39.18,9.3,-23064.48,-716.84,Very high,-357.3,184.38,0.08,-181.47,-40313.37,-94.99,UK,-118.9,13228.68,12,-10.3,270.59,-59.28,-2143.65,-3.52,3044.96,1285.9
1681.86,-22960.71,-425.33,20336.44,656.55,-15.2,1093.36,15.71,20.16,-72.17,1,1033.67,-594.63,-15.6,12.69,51.99,12.64,-17171.46,-856.97,Low,-310.76,99.34,65.82,-192.75,-43055.1,-116.58,USA,-105.21,3961.42,4,-182.43,728.47,-67.29,-1831.02,0.42,2884,2139.17
718.8,-26560.65,-335.32,23026.6,560.1,-17.39,1093.44,9.83,-11.9,-65.77,3,943.57,-521.28,-13.53,8.46,44.85,-0.02,-15028.77,-244.88,Very high,-309.58,244.64,181.84,-124.35,-30130.77,-152.19,USA,-140.69,3979.76,14,-22.47,-682.4,-57.42,-1992.99,7.68,2115.84,1617.22
307.2,-12073.08,-224.28,19350.12,655.68,-14.68,2140.02,6.63,94.72,-46.69,2,1559.55,-491.85,-26.1,10.98,40.59,18.39,-18863.94,-215.84,Low,-512.42,246.24,0.02,-182.76,-37387.89,-90.03,Europe,-100.82,1262.94,12,1.85,-469.34,-63,-1557.09,10.28,4350.3,-1414.9
1889.42,-1587.81,-377.5,25044.88,741.33,-22.36,1603.22,13.16,91.04,-76.92,7,1355.03,-521.43,-13.17,6.18,49.35,14.25,-36661.8,-109.6,High,-336.84,307.8,19.8,-62.49,-26359.11,-115,UK,-66.48,1966.58,10,-11.7,-452.94,-59.19,-2079.24,5.8,3015.78,1860.22
501.44,-10861.44,-183.64,26193.7,338.43,-15.65,1692.94,11.39,-33.3,-120.95,4,672.84,-287.52,-15.27,14.94,54.9,17.81,-21763.53,-1110.58,Very low,-417.96,337.88,0.04,-111.96,-20644.95,-60.19,UK,-58.31,10669.54,4,-128.58,-843.31,-37.59,-2699.22,5.6,3416.52,-127
1546.12,-7740.96,-119.06,26876.94,589.17,-14.4,1616.32,2.89,-7.78,-60.59,3,1058.07,-491.88,-13.83,23.07,11.28,10.83,-27907.53,-638.81,Very low,-318.04,169.2,29.48,-130.53,-40958.97,-99.06,UK,-145.33,7171.3,8,25.67,-461.23,-60.48,-1653,10.26,3302.18,1113.09
1007.64,-1409.37,-28.43,23552.14,566.79,-14.19,2197.56,7.63,48.22,-6.83,5,1240.51,-435.06,-10.38,13.26,34.11,14.88,-30708.9,-278.39,Low,-289.22,298.3,10.12,-222.54,-29952.3,-161.43,Europe,-123.26,11233.74,2,-33.27,-201.35,-50.46,-3149.76,15.48,1674.68,1821.42
2033.42,-12329.22,183.93,18006.34,323.34,-14.2,1123.34,11.94,64.68,-16.33,2,1303.99,-372.06,-7.11,3.36,51.87,14.41,-33098.64,-363.89,Very low,-406.84,203.3,0.72,-109.95,-33865.05,-106.37,Rest,-76.4,4109.62,8,-32.64,-1166.14,-63.42,-1606.5,15.44,3006.62,141.67
591.64,-13494.03,-87.52,19652.36,447.09,-18.3,2636,27.13,1.26,-86.38,7,1058.31,-335.94,-9.93,5.91,15.18,15.2,-11933.61,-840.66,Low,-357.74,143.52,4.78,-212.43,-45893.58,-79.22,Rest,-78.31,1226.68,6,-70.43,12.92,-67.74,-2976.57,14.1,3595.16,443.91
765.5,-17143.47,148.55,31917.54,471.06,-14.21,1500,11.41,-104.18,-51.03,4,977.9,-452.97,-11.55,21.03,28.02,8.93,-25456.86,-373.05,Very high,-306.12,151.66,0.04,-104.85,-41607.03,-76.86,UK,-142.6,11492.64,2,-26.03,-694.38,-37.83,-2322.9,4.62,2933.34,2299.39
469.02,-803.82,-121.85,37440,583.47,-11.54,2292.1,6.33,-27.88,-102.9,3,1027.58,-391.71,-36.63,29.16,51.75,19.41,-30176.55,139.87,Low,-268.18,173.92,1.56,-96.12,-37444.98,-146.16,Rest,-109.27,4206.88,12,48.14,-622.71,-57.84,-2502.66,11.62,3673.26,-227.3
964.42,9449.94,-742.14,23718.24,624.84,-12.7,1510.4,14.29,91.54,-27.34,8,1297.48,-467.79,-5.19,5.58,34.2,8.72,-23628.93,-640.49,Very high,-463.08,246.3,66.74,-162.12,-41650.35,-81.51,USA,-116.25,4473.24,8,-4.52,-72.8,-56.58,-1732.89,2.46,3803.22,2871.42
1297.84,-12357.48,-263.33,25342.12,444.57,-12.04,1871.1,12.6,-30.66,-35.79,5,1281.71,-475.41,-3.96,7.62,44.73,12.28,-32319.3,-369.71,Low,-300.28,215.26,0.14,-126.48,-22786.44,-159.16,Rest,-129.81,14291.42,14,-25.81,-438.77,-18.27,-470.61,2.82,3711.98,-18.04
1334.02,-16673.01,81.5,21629.52,511.8,-15.03,1666.94,13.57,-65.98,-18.33,2,1204.77,-570.33,-8.19,10.29,14.91,22.97,-21409.38,-192.84,Medium,-203.24,142.58,4.94,-187.05,-23752.92,-161.65,USA,-77.75,9163.64,6,63.65,874.94,-55.41,-104.97,9.62,-371.1,1095.34
521.52,-22681.02,-418.6,26450.44,736.2,-11.02,2198.98,12.25,-26.74,-86.41,5,620.29,-529.02,-8.22,2.49,44.91,18.64,-41673.84,-450.24,Very high,-184.36,224.34,0.44,-211.68,-37425.72,-27.18,Rest,-131.3,7776.62,4,-25.78,-400.54,-71.13,-367.83,0.94,4410.28,1299.08
18.86,-36141.24,-296.29,17036.22,623.01,-24.92,763.88,12.2,-121.18,-27.14,3,1127.05,-453.3,-8.76,16.53,40.62,13.75,-25164.12,-359.24,Very high,-251.46,284.06,221.18,-71.67,-23315.31,-124.13,USA,-125.74,15624,8,-52.01,-793.67,-42.99,-1376.1,5.52,4567.28,2285.67
1069.66,-10199.79,-1.46,19194.12,559.08,-25.13,1532.16,20.43,-92.06,-44.67,0,1466.88,-424.8,-4.83,4.41,42.99,13.88,-28087.71,-594.14,Medium,-245.82,221.24,1.02,-97.77,-29199.57,-121.03,Rest,-95.58,4792.2,4,-44.47,-371.13,-62.49,-2096.37,-1.4,2750.76,946.97
1481.08,-8819.82,-312.61,16873.78,529.53,-18.02,2367.26,14.11,-36.6,-45.01,3,864.02,-523.65,-13.86,6.45,39.39,13.78,-33051.87,-277.19,Very high,-289.86,195.36,1.8,-114.87,-19052.64,-89.34,Rest,-63.19,-3645.38,4,-21.06,-494.08,-42.75,-828.84,13.62,4028.18,889.85
1242.36,-14751.87,-455.65,29338.14,827.16,-14.8,1919.68,10.07,-57.34,-16.23,3,749.12,-410.76,-4.05,34.35,38.79,13.9,-27680.76,-446.8,High,-324.34,270.76,0.08,-127.26,-43986.09,-60.24,USA,-133.29,270.38,10,33.61,279.52,-55.92,-680.1,7.44,4324.02,1550.61
1243.72,-19059.18,-225.05,31183.3,549.72,-11.77,1768.08,6.53,1.52,-25.9,2,975.78,-425.55,-11.19,22.83,32.52,-9.42,-32870.4,-79.04,Low,-374.88,238.08,0.06,-322.41,-28059.69,-66.51,Europe,3.58,-8247.74,10,-43.45,-675.65,-58.86,-2572.2,-6.2,4091.74,-626.52
119.2,13668.66,227.04,23420.16,478.41,-14.1,974.04,9.35,-21.22,-35.1,5,1159.07,-492.69,-28.92,4.53,36.48,15.16,-18922.74,-495.47,Very low,-315.98,359.8,4,-82.41,-27804.93,-104.51,USA,-125.63,6556.38,4,-21.53,-280.76,-67.41,-1570.14,1.08,2122.08,-978.32
466.5,-19020.06,-281.33,22925.62,272.73,-10.31,879.62,15.31,-27.4,-58.5,4,909.14,-730.62,-11.64,8.19,26.07,13.82,-23804.04,-764.82,Very low,-190.22,246.3,54.86,-253.95,-43567.95,-118.46,Rest,-135.85,-1886.78,2,-29.9,-410.06,-67.53,-1844.97,12.2,3680.82,1079.07
811.8,-1541.16,-192.76,20036.64,566.28,-12,1528.4,14.95,-59.12,-118.65,6,1051.05,-115.59,-9.54,10.77,55.17,12.55,-40182.27,-230.36,High,-381.2,277.8,39.98,-153.36,-42775.53,-90.8,Europe,-65.13,4979.8,8,-27.83,27.51,-80.67,-2407.44,13.06,3422.72,2611.54
928.18,-21089.85,10.97,23926.3,574.05,-12.6,2557.56,9.85,-39.22,-60.44,4,1052.61,-473.79,-20.16,16.56,37.08,22.71,-34327.47,-419.94,Medium,-335.78,203.64,1.04,-129.57,-31850.85,-117.04,Rest,-119.99,15629.28,4,13.71,-77.49,-76.11,-950.49,8.84,2161.88,169.88
609.68,-12538.98,-71.46,22656.84,472.98,-19.45,1836.62,9.5,-129.1,-58.68,4,1401.53,-363.93,-8.28,12.99,44.94,16.75,-39591.9,-134.93,Low,-352.58,262.24,10.14,-66.27,-35508,-102.32,Rest,-138.09,9131.74,10,-38.02,-330.42,-59.28,-708.27,6.1,3816.64,405.06
1439.82,117.87,-349.05,23427,734.97,-11.41,1622.2,8.19,-20.76,-43.1,3,1525.21,-92.1,-14.4,8.16,54.6,13.92,-32847.45,-254.86,Medium,-238.12,190.2,11.08,-198.57,-28318.53,-102.53,UK,-131.81,7409.52,10,-38.99,-426.86,-55.23,-3520.98,6.68,3548.9,1773.29
1574.92,-236.61,-559.58,21599.5,753.81,-19.1,134.14,5.72,79.44,-20.55,3,1089.85,-276.33,-23.22,1.08,44.16,14.37,-25492.8,-466.31,Very low,-393.7,256.68,5.28,-169.29,-35187.78,-134.09,USA,-113.43,9804.64,10,-39.58,-36.42,-54.21,-799.83,-1.7,1829.6,269.38
904.46,-11824.17,-83,30166.96,605.82,-14.13,1409.1,11.21,-13.32,-79.13,5,1484.29,-253.32,-4.74,26.79,42.72,14.3,-15672.63,-523.27,Very high,-343.84,176.36,3677.9,-148.26,-20433.36,-102.94,UK,-124.55,14707.16,14,-6.94,-636.2,-56.07,-1899.45,4.32,4258.3,3368.71
298.2,-282.06,-126.21,27746.08,601.44,-10.86,1930.38,9.98,51.4,-33.88,3,712.91,-417.51,-6.45,25.32,38.1,14.51,-16460.91,-621.23,High,-363.1,151.02,41.62,-101.85,-31094.34,-107.67,Rest,-123.7,6246.08,8,-13.24,36.95,-64.17,-1273.89,2.78,4237.22,1032.36
1153.48,-17511.33,-419.88,21516.62,696.3,-14.57,2018.46,6.59,-205.9,-47.8,2,982.09,-505.38,-18.18,8.43,32.67,19.54,-15800.97,148.27,Very high,-510.64,215.38,33.52,-257.4,-30271.95,-151.03,UK,-112.3,12042.54,8,-4.77,-177.89,-71.31,-2170.98,13.66,1634.36,3632.57
1458.64,-15555.12,-64.09,20872.82,464.07,-12.15,730.3,9.06,-140.86,-26.82,6,1393.58,-616.68,-5.67,37.47,50.7,11.73,-27719.88,-341.72,Medium,-415.56,147.82,0.12,-302.34,-23327.49,-160.41,USA,-12.1,14941.08,14,2.2,-1128.39,-67.77,-1749.18,5.42,3888.22,-559.43
1539,-6394.5,-217.14,18438.2,608.22,-24.48,793.72,17.33,12.04,-44.51,7,1093.08,-490.92,-12.69,28.74,46.8,17.84,-21739.89,-807,High,-254.08,112.36,99.9,-230.4,-33308.19,-75.68,Rest,-146.73,4966.32,10,9.45,-350.62,-33.51,-2497.83,0.74,3539.34,522.06
530.36,-1625.43,-143.62,16901.76,535.74,-13.25,1874.64,9.83,-55.86,-20.65,6,1138.21,-245.16,-7.83,14.79,15.93,12.16,-31091.97,-303.23,Very low,-319.24,192.36,2.1,23.01,-26886,-123.85,UK,-110.97,12319.42,10,-56.31,-121.17,-56.97,-1868.28,11.32,5221.48,0.92
1891.78,-11634.24,-580.75,26371.58,504.09,-10.69,2261.88,6.67,-7.28,-50.63,2,1476.91,-395.28,-36.45,6.81,50.61,15.25,-20448.84,-99.08,Very low,-504.7,211.7,0.92,-127.17,-25715.88,-65.85,Europe,-116.77,3729.72,12,-26.84,-724.87,-70.38,-303.48,9.38,3827.74,-1440.7
709.3,-3379.71,-266.1,21448.46,432.48,-20.96,1560.84,8.7,19.38,-85.79,9,1272.63,-510.51,-31.14,6.39,48.36,17.57,-16837.17,-1084.07,High,-323.6,269.98,0.18,-242.73,-35013.72,-82.05,Europe,-120.25,8084.36,18,92.95,-298.05,-63.48,-1304.61,-6.22,3534.34,-1541.47
582.12,-9459.21,-133.74,23804.32,546.84,-17.83,1399,10.98,-93.52,-115.84,4,1065.78,-114.99,-14.91,8.07,16.95,15.13,-25386.03,-396.52,Low,-426.24,174.34,16.36,-213.42,-30474.39,-145.32,USA,-153.66,9301.48,8,-23.64,-942.99,-54.09,-2383.89,9.24,3533.4,618.33
320.64,-8971.32,-406.92,26390.6,664.17,-8.03,1653.94,8.8,3.16,-100.17,3,1916.29,-497.16,-9.09,7.59,83.91,13.08,-20305.41,-22.15,Medium,-379.16,353.56,41.68,-210.75,-33559.77,-133.27,Europe,-82.27,13550.12,8,-34.03,-134.07,-62.7,-1019.4,5.24,3604.08,2736.69
897.34,-17864.34,-786.11,25327.44,701.55,-17.6,1904.58,10.46,9.34,-33.06,5,1593.23,-833.67,-9.45,17.64,13.32,9.16,-39061.23,-432.19,Low,-319.8,253.74,194.26,7.08,-32470.92,-111.97,USA,-140.53,3670.66,6,5.28,-1132.74,-76.35,-1138.11,14.86,3589,2326.98
